,date,predict,real
709,2017/8/2,3303.3088,3293.37
710,2017/8/3,3291.1548,3287.19
711,2017/8/4,3281.7356,3280.1
712,2017/8/7,3302.2815,3285.48
713,2017/8/8,3302.3972,3277.94
714,2017/8/9,3293.7642,3282.52
715,2017/8/10,3277.78,3245.12
716,2017/8/11,3224.6033,3240.05
717,2017/8/14,3268.1396,3263.59
718,2017/8/15,3281.8838,3248.79
719,2017/8/16,3266.3735,3269.14
720,2017/8/17,3290.8682,3275.08
721,2017/8/18,3284.8499,3287.52
722,2017/8/21,3306.1584,3293.48
723,2017/8/22,3304.9998,3299.46
724,2017/8/23,3303.4092,3297.99
725,2017/8/24,3285.9539,3331.91
726,2017/8/25,3357.0405,3375.03
727,2017/8/28,3378.2935,3374.59
728,2017/8/29,3376.8047,3376.65
729,2017/8/30,3377.7397,3367.36
730,2017/8/31,3373.5193,3381.93
731,2017/9/1,3384.461,3381.4
732,2017/9/4,3397.0093,3390.82
733,2017/9/5,3404.1453,3391.01
734,2017/9/6,3402.0076,3387.8
735,2017/9/7,3382.2522,3380.89
736,2017/9/8,3387.8083,3384.81
737,2017/9/11,3397.9492,3391.07
738,2017/9/12,3395.8035,3387.14
739,2017/9/13,3405.2812,3391.64
740,2017/9/14,3384.77,3365.53
741,2017/9/15,3368.3748,3371.75
742,2017/9/18,3381.9207,3370.4
743,2017/9/19,3370.9517,3370.1
744,2017/9/20,3381.7874,3377.88
745,2017/9/21,3372.902,3356.45
746,2017/9/22,3366.809,3350.96
747,2017/9/25,3355.763,3347.16
748,2017/9/26,3361.839,3349.69
749,2017/9/27,3360.5283,3344.6
750,2017/9/28,3352.3704,3357.02
751,2017/9/29,3366.6877,3410.17
752,2017/10/9,3391.5815,3384.03
753,2017/10/10,3394.4888,3395.78
754,2017/10/11,3400.6553,3390.2
755,2017/10/12,3397.4192,3395.75
756,2017/10/13,3405.5198,3400.51
757,2017/10/16,3389.2239,3382.41
758,2017/10/17,3391.5876,3383.23
759,2017/10/18,3396.8792,3378.74
760,2017/10/19,3375.678,3379.77
761,2017/10/20,3381.4668,3385.29
762,2017/10/23,3378.4712,3388.69
763,2017/10/24,3384.5525,3398.3
764,2017/10/25,3390.5786,3414.24
765,2017/10/26,3397.155,3421.1
766,2017/10/27,3415.947,3419.73
767,2017/10/30,3385.489,3397.1
768,2017/10/31,3407.0266,3410.35
769,2017/11/1,3402.7354,3391.65
770,2017/11/2,3391.0989,3380.57
771,2017/11/3,3379.8022,3389.38
772,2017/11/6,3401.901,3415.15
773,2017/11/7,3424.5042,3434.49
774,2017/11/8,3427.4763,3428.77
775,2017/11/9,3441.0159,3438.79
776,2017/11/10,3440.5532,3449.16
777,2017/11/13,3460.0527,3450.49
778,2017/11/14,3440.327,3423.75
779,2017/11/15,3418.5464,3409.65
780,2017/11/16,3407.6047,3403.29
781,2017/11/17,3398.1,3393.11
782,2017/11/20,3406.7886,3419.8
783,2017/11/21,3423.8992,3442.18
784,2017/11/22,3443.313,3429.42
785,2017/11/23,3365.5474,3360.75
786,2017/11/24,3377.6514,3347.05
787,2017/11/27,3338.3584,3333.8
788,2017/11/28,3356.5085,3343.06
789,2017/11/29,3351.3923,3340.92
790,2017/11/30,3334.1506,3324.52
791,2017/12/1,3337.8142,3324.0
792,2017/12/4,3328.9683,3315.74
793,2017/12/5,3320.3396,3296.2
794,2017/12/6,3308.085,3291.28
795,2017/12/7,3288.6619,3297.13
796,2017/12/8,3314.3281,3322.67
797,2017/12/11,3347.3928,3320.31
798,2017/12/12,3293.7678,3304.01
799,2017/12/13,3329.8838,3309.53
800,2017/12/14,3302.6064,3287.53
801,2017/12/15,3273.9866,3280.54
802,2017/12/18,3281.781,3296.94
803,2017/12/19,3311.7195,3300.21
804,2017/12/20,3290.1978,3309.22
805,2017/12/21,3309.49,3307.33
806,2017/12/22,3303.3567,3312.3
807,2017/12/25,3283.6653,3307.3
808,2017/12/26,3320.0176,3307.08
809,2017/12/27,3277.303,3304.1
810,2017/12/28,3312.0535,3308.22
811,2017/12/29,3320.2512,3349.05
812,2018/1/2,3361.2656,3379.92
813,2018/1/3,3378.2327,3392.83
814,2018/1/4,3396.254,3402.07
815,2018/1/5,3402.4211,3412.73
816,2018/1/8,3419.9607,3417.23
817,2018/1/9,3427.11,3430.21
818,2018/1/10,3433.6987,3426.48
819,2018/1/11,3438.6584,3435.42
820,2018/1/12,3433.5522,3442.5
821,2018/1/15,3422.462,3437.58
822,2018/1/16,3450.1675,3465.2
823,2018/1/17,3457.1387,3476.55
824,2018/1/18,3486.7893,3498.43
825,2018/1/19,3496.6633,3503.39
826,2018/1/22,3511.2656,3547.22
827,2018/1/23,3554.9922,3569.49
828,2018/1/24,3564.4622,3571.48
829,2018/1/25,3558.9937,3574.9
830,2018/1/26,3573.6555,3587.03
831,2018/1/29,3538.08,3523.05
832,2018/1/30,3502.8533,3495.45
833,2018/1/31,3497.4182,3495.09
834,2018/2/1,3461.0652,3463.16
835,2018/2/2,3480.2554,3487.72
836,2018/2/5,3504.7668,3440.12
837,2018/2/6,3381.9841,3425.54
838,2018/2/7,3332.265,3307.16
839,2018/2/8,3286.1523,3180.11
840,2018/2/9,3161.4128,3168.13
841,2018/2/12,3191.9673,3219.22
842,2018/2/13,3218.8184,3203.5
843,2018/2/14,3221.0596,3269.92
844,2018/2/22,3304.8171,3294.13
845,2018/2/23,3304.5393,3335.99
846,2018/2/26,3345.6707,3328.67
847,2018/2/27,3297.55,3277.83
848,2018/2/28,3269.6567,3280.15
849,2018/3/1,3290.3652,3269.94
850,2018/3/2,3266.9912,3269.4
851,2018/3/5,3272.7646,3290.25
852,2018/3/6,3306.9587,3308.41
853,2018/3/7,3288.276,3289.5
854,2018/3/8,3309.3916,3309.72
855,2018/3/9,3325.8296,3333.56
856,2018/3/12,3343.6145,3333.88
857,2018/3/13,3326.336,3304.98
858,2018/3/14,3307.9932,3297.1
859,2018/3/15,3310.6548,3300.57
860,2018/3/16,3282.4683,3280.57
861,2018/3/19,3292.5356,3292.57
862,2018/3/20,3303.1887,3314.21
863,2018/3/21,3292.977,3288.8
864,2018/3/22,3275.6587,3188.24
865,2018/3/23,3170.756,3134.28
866,2018/3/26,3153.2898,3172.78
867,2018/3/27,3192.0024,3165.21
868,2018/3/28,3142.5276,3174.51
869,2018/3/29,3185.1318,3177.72
870,2018/3/30,3191.4167,3192.34
871,2018/4/2,3182.656,3144.33
872,2018/4/3,3151.3486,3163.34
873,2018/4/4,3151.3132,3146.09
874,2018/4/9,3157.738,3190.65
875,2018/4/10,3221.2246,3220.85
876,2018/4/11,3237.4705,3205.25
877,2018/4/12,3197.8608,3197.9
878,2018/4/13,3177.891,3153.11
879,2018/4/16,3123.454,3118.76
880,2018/4/17,3085.0107,3096.89
881,2018/4/18,3110.2188,3127.44
882,2018/4/19,3138.7358,3111.17
883,2018/4/20,3087.0774,3085.06
884,2018/4/23,3084.9956,3136.04
885,2018/4/24,3160.1318,3122.91
886,2018/4/25,3138.9324,3121.93
887,2018/4/26,3090.0088,3088.03
888,2018/4/27,3095.791,3097.6
889,2018/5/2,3096.396,3105.66
890,2018/5/3,3116.8523,3104.09
891,2018/5/4,3108.0386,3136.84
892,2018/5/7,3163.073,3169.7
893,2018/5/8,3191.0542,3165.37
894,2018/5/9,3179.9617,3176.14
895,2018/5/10,3196.7444,3180.76
896,2018/5/11,3182.442,3183.82
897,2018/5/14,3197.1702,3192.81
898,2018/5/15,3214.9316,3191.95
899,2018/5/16,3187.3782,3172.77
900,2018/5/17,3170.0127,3193.45
901,2018/5/18,3216.6538,3219.74
902,2018/5/21,3234.6445,3214.59
903,2018/5/22,3228.5073,3205.44
904,2018/5/23,3183.5679,3173.53
905,2018/5/24,3172.8005,3156.73
906,2018/5/25,3155.856,3149.66
907,2018/5/28,3149.12,3143.21
908,2018/5/29,3134.6428,3085.4
909,2018/5/30,3058.1255,3098.08
910,2018/5/31,3127.3716,3102.09
911,2018/6/1,3094.539,3098.4
912,2018/6/4,3112.275,3114.77
913,2018/6/5,3133.1323,3117.53
914,2018/6/6,3131.4348,3128.72
915,2018/6/7,3125.2988,3100.68
916,2018/6/8,3077.5706,3063.61
917,2018/6/11,3066.6677,3081.45
918,2018/6/12,3096.5813,3071.46
919,2018/6/13,3062.0107,3066.05
920,2018/6/14,3060.8147,3048.8
921,2018/6/15,3033.074,2984.97
922,2018/6/19,2939.1768,2925.56
923,2018/6/20,2940.6123,2940.59
924,2018/6/21,2899.2146,2891.97
925,2018/6/22,2905.6062,2908.62
926,2018/6/25,2874.2085,2850.24
927,2018/6/26,2852.3555,2854.26
928,2018/6/27,2827.566,2825.99
929,2018/6/28,2806.7925,2848.37
930,2018/6/29,2866.393,2845.68
931,2018/7/2,2787.073,2786.89
932,2018/7/3,2793.118,2793.18
933,2018/7/4,2774.3462,2777.52
934,2018/7/5,2752.0073,2768.87
935,2018/7/6,2756.4424,2815.79
936,2018/7/9,2831.5789,2828.49
937,2018/7/10,2827.6118,2794.36
938,2018/7/11,2778.091,2844.19
939,2018/7/12,2848.5469,2835.46
940,2018/7/13,2830.175,2837.51
941,2018/7/16,2816.015,2806.92
942,2018/7/17,2795.499,2818.4
943,2018/7/18,2793.1716,2805.01
944,2018/7/19,2777.1934,2837.86
945,2018/7/20,2839.7776,2863.57
946,2018/7/23,2867.899,2911.46
947,2018/7/24,2920.6118,2912.31
948,2018/7/25,2916.8652,2915.3
949,2018/7/26,2893.3154,2889.69
950,2018/7/27,2883.7104,2896.01
951,2018/7/30,2877.4766,2884.68
952,2018/7/31,2885.7507,2897.4
953,2018/8/1,2837.2874,2815.34
954,2018/8/2,2781.7832,2777.66
955,2018/8/3,2767.097,2760.47
956,2018/8/6,2732.188,2779.37
957,2018/8/7,2803.7668,2779.91
958,2018/8/8,2755.1514,2801.66
959,2018/8/9,2805.6885,2806.11
960,2018/8/10,2793.7573,2789.8
961,2018/8/13,2779.7056,2789.44
962,2018/8/14,2782.0083,2777.7
963,2018/8/15,2730.996,2732.95
964,2018/8/16,2713.1116,2730.33
965,2018/8/17,2685.0708,2698.47
966,2018/8/20,2709.3054,2739.17
967,2018/8/21,2743.6357,2731.96
968,2018/8/22,2721.118,2736.01
969,2018/8/23,2730.5557,2748.82
970,2018/8/24,2735.0654,2780.9
971,2018/8/27,2790.4712,2791.39
972,2018/8/28,2785.185,2778.54
973,2018/8/29,2775.7136,2780.53
974,2018/8/30,2747.374,2744.63
975,2018/8/31,2732.2878,2722.85
976,2018/9/3,2725.9006,2756.61
977,2018/9/4,2759.5662,2745.47
978,2018/9/5,2715.859,2719.41
979,2018/9/6,2704.8591,2728.55
980,2018/9/7,2707.4595,2703.43
981,2018/9/10,2668.853,2680.57
982,2018/9/11,2670.0396,2672.07
983,2018/9/12,2662.6902,2689.06
984,2018/9/13,2695.1536,2694.92
985,2018/9/14,2687.6587,2671.29
986,2018/9/17,2661.1028,2700.19
987,2018/9/18,2713.785,2746.08
988,2018/9/19,2744.2563,2743.96
989,2018/9/20,2741.769,2797.49
990,2018/9/21,2813.9587,2790.03
991,2018/9/25,2801.4392,2827.34
992,2018/9/26,2822.3794,2810.51
993,2018/9/27,2802.679,2821.76
994,2018/9/28,2833.6519,2771.94
995,2018/10/8,2745.1868,2734.31
996,2018/10/9,2743.9834,2743.55
997,2018/10/10,2740.7979,2661.29
998,2018/10/11,2642.2705,2615.92
999,2018/10/12,2642.1946,2611.97
1000,2018/10/15,2595.0837,2597.72
1001,2018/10/16,2552.1318,2582.55
1002,2018/10/17,2573.4136,2544.91
1003,2018/10/18,2527.5542,2553.39
1004,2018/10/19,2581.3557,2675.41
1005,2018/10/22,2701.517,2659.81
1006,2018/10/23,2644.9595,2640.4
1007,2018/10/24,2629.3523,2606.1
1008,2018/10/25,2618.8574,2626.12
1009,2018/10/26,2621.9553,2595.54
1010,2018/10/29,2579.4092,2586.92
1011,2018/10/30,2594.3618,2612.92
1012,2018/10/31,2627.0986,2636.8
1013,2018/11/1,2628.1892,2676.48
1014,2018/11/2,2694.614,2673.19
1015,2018/11/5,2682.675,2660.86
1016,2018/11/6,2669.2458,2675.68
1017,2018/11/7,2658.0317,2662.37
1018,2018/11/8,2652.6274,2621.24
1019,2018/11/9,2621.1106,2631.17
1020,2018/11/12,2646.0264,2666.49
1021,2018/11/13,2649.4512,2658.31
1022,2018/11/14,2630.9019,2668.17
1023,2018/11/15,2675.6533,2695.57
1024,2018/11/16,2682.4824,2703.51
1025,2018/11/19,2705.8386,2690.83
1026,2018/11/20,2659.938,2653.8
1027,2018/11/21,2660.8193,2658.0
1028,2018/11/22,2657.892,2642.04
1029,2018/11/23,2608.351,2595.0
1030,2018/11/26,2603.807,2592.54
1031,2018/11/27,2600.6746,2601.96
1032,2018/11/28,2620.2742,2617.55
1033,2018/11/29,2592.8315,2590.21
1034,2018/11/30,2607.559,2665.3
1035,2018/12/3,2677.9136,2666.08
1036,2018/12/4,2678.596,2660.39
1037,2018/12/5,2659.7407,2633.68
1038,2018/12/6,2624.9138,2614.58
1039,2018/12/7,2627.525,2599.76
1040,2018/12/10,,2596.15
1041,2018/12/11,,2610.01
1042,2018/12/12,,2645.84
1043,2018/12/13,,2629.16
1044,2018/12/14,,2598.97
1045,2018/12/17,,2599.15
1046,2018/12/18,,2579.87
1047,2018/12/19,,2554.86
1048,2018/12/20,,2527.42
1049,2018/12/21,,2529.44
1050,2018/12/24,,2513.96
1051,2018/12/25,,2513.83
1052,2018/12/26,,2532.0
1053,2018/12/27,,2305.91
